activity_id,account_id,rep_id,activity_type,activity_date
AC0002718,A00071,rep_015,Email,2024-06-04
AC0002719,A00167,rep_011,Call,2025-10-25
AC0002720,A00148,rep_011,Email,2025-12-10
AC0002721,A00190,rep_014,Demo,2025-02-15
AC0002722,A00148,rep_010,Call,2025-02-03
AC0002723,A00005,rep_001,Call,2025-03-13
AC0002724,A00039,rep_009,Demo,2025-08-21
AC0002725,A00173,rep_011,Email,2025-10-31
AC0002726,A00171,rep_007,Meeting,2025-08-11
AC0002727,A00091,rep_019,Call,2024-05-31
AC0002728,A00053,rep_010,Call,2024-01-27
AC0002729,A00137,rep_020,Follow-up,2024-02-10
AC0002730,A00200,rep_005,Email,2024-03-11
AC0002731,A00084,rep_011,Follow-up,2025-11-04
AC0002732,A00054,rep_007,Email,2025-03-10
AC0002733,A00070,rep_008,Follow-up,2024-08-10
AC0002734,A00198,rep_012,Call,2025-03-26
AC0002735,A00032,rep_013,Call,2024-08-01
AC0002736,A00098,rep_002,Email,2025-02-12
AC0002737,A00051,rep_007,Meeting,2025-08-27
AC0002738,A00032,rep_003,Follow-up,2025-06-02
AC0002739,A00149,rep_017,Call,2024-08-02
AC0002740,A00031,rep_016,Meeting,2025-01-01
AC0002741,A00192,rep_011,Email,2024-08-03
AC0002742,A00024,rep_017,Email,2024-09-18
AC0002743,A00131,rep_004,Follow-up,2024-01-17
AC0002744,A00002,rep_013,Demo,2025-02-13
AC0002745,A00026,rep_012,Email,2024-11-13
AC0002746,A00017,rep_014,Follow-up,2025-10-29
AC0002747,A00077,rep_008,Follow-up,2024-03-27
AC0002748,A00167,rep_013,Demo,2024-01-17
AC0002749,A00071,rep_011,Call,2024-09-11
AC0002750,A00046,rep_019,Call,2025-06-15
AC0002751,A00040,rep_005,Meeting,2024-02-09
AC0002752,A00016,rep_020,Demo,2025-11-07
AC0002753,A00076,rep_012,Email,2024-06-10
AC0002754,A00108,rep_006,Call,2025-06-15
AC0002755,A00039,rep_006,Email,2024-04-22
AC0002756,A00042,rep_001,Email,2024-11-09
AC0002757,A00104,rep_012,Follow-up,2024-09-28
AC0002758,A00160,rep_011,Call,2024-01-27
AC0002759,A00085,rep_001,Demo,2024-02-05
AC0002760,A00189,rep_005,Follow-up,2024-02-17
AC0002761,A00139,rep_013,Meeting,2025-06-21
AC0002762,A00044,rep_006,Call,2024-12-23
AC0002763,A00058,rep_003,Email,2024-03-08
AC0002764,A00029,rep_016,Email,2025-03-01
AC0002765,A00138,rep_015,Call,2025-09-09
AC0002766,A00164,rep_001,Email,2025-04-25
AC0002767,A00066,rep_005,Email,2025-07-06
AC0002768,A00094,rep_020,Meeting,2024-04-08
AC0002769,A00123,rep_016,Meeting,2025-08-07
AC0002770,A00051,rep_005,Call,2024-05-12
AC0002771,A00037,rep_008,Meeting,2024-04-07
AC0002772,A00184,rep_013,Call,2025-09-21
AC0002773,A00027,rep_008,Call,2024-07-08
AC0002774,A00187,rep_010,Email,2025-04-18
AC0002775,A00172,rep_019,Email,2025-08-14
AC0002776,A00069,rep_005,Email,2025-01-18
AC0002777,A00170,rep_005,Email,2024-02-05
AC0002778,A00192,rep_013,Email,2024-07-21
AC0002779,A00047,rep_001,Call,2024-02-04
AC0002780,A00061,rep_006,Email,2024-01-12
AC0002781,A00147,rep_016,Email,2024-12-18
AC0002782,A00049,rep_019,Email,2024-08-07
AC0002783,A00117,rep_020,Call,2025-03-26
AC0002784,A00031,rep_009,Meeting,2025-06-10
AC0002785,A00087,rep_011,Follow-up,2024-07-09
AC0002786,A00066,rep_011,Demo,2025-05-14
AC0002787,A00198,rep_018,Email,2024-04-08
AC0002788,A00172,rep_011,Meeting,2024-09-26
AC0002789,A00017,rep_012,Email,2024-01-27
AC0002790,A00140,rep_005,Call,2025-04-13
AC0002791,A00029,rep_004,Email,2024-10-29
AC0002792,A00033,rep_012,Email,2025-03-22
AC0002793,A00142,rep_003,Follow-up,2025-05-31
AC0002794,A00047,rep_013,Demo,2025-06-07
AC0002795,A00050,rep_005,Demo,2024-08-15
AC0002796,A00199,rep_001,Call,2024-12-28
AC0002797,A00135,rep_020,Meeting,2025-07-30
AC0002798,A00136,rep_017,Call,2025-06-29
AC0002799,A00093,rep_018,Call,2025-06-27
AC0002800,A00043,rep_012,Call,2025-11-27
AC0002801,A00043,rep_020,Call,2024-06-04
AC0002802,A00139,rep_020,Email,2024-07-26
AC0002803,A00072,rep_002,Follow-up,2025-02-14
AC0002804,A00076,rep_013,Follow-up,2025-03-07
AC0002805,A00122,rep_015,Email,2024-11-03
AC0002806,A00001,rep_003,Call,2025-07-23
AC0002807,A00172,rep_010,Call,2025-09-19
AC0002808,A00153,rep_003,Call,2025-02-24
AC0002809,A00036,rep_005,Email,2024-06-13
AC0002810,A00196,rep_008,Email,2024-06-12
AC0002811,A00166,rep_014,Email,2024-07-17
AC0002812,A00064,rep_012,Call,2024-10-09
AC0002813,A00036,rep_013,Call,2025-08-22
AC0002814,A00173,rep_005,Call,2024-05-25
AC0002815,A00173,rep_009,Meeting,2024-01-12
AC0002816,A00164,rep_004,Email,2025-06-20
AC0002817,A00027,rep_020,Email,2025-11-07
AC0002818,A00113,rep_010,Demo,2025-07-08
AC0002819,A00191,rep_020,Email,2024-03-13
AC0002820,A00194,rep_011,Demo,2024-02-11
AC0002821,A00098,rep_009,Call,2025-04-22
AC0002822,A00110,rep_019,Call,2025-12-27
AC0002823,A00178,rep_016,Meeting,2024-08-18
AC0002824,A00134,rep_004,Call,2025-09-09
AC0002825,A00154,rep_012,Call,2025-11-11
AC0002826,A00127,rep_014,Email,2025-10-15
AC0002827,A00027,rep_009,Demo,2024-10-09
AC0002828,A00065,rep_017,Email,2025-11-13
AC0002829,A00065,rep_012,Call,2024-04-13
AC0002830,A00183,rep_016,Call,2025-05-21
AC0002831,A00057,rep_019,Email,2024-09-29
AC0002832,A00027,rep_016,Email,2025-08-02
AC0002833,A00097,rep_020,Email,2025-11-14
AC0002834,A00098,rep_002,Email,2025-08-27
AC0002835,A00165,rep_004,Email,2024-04-30
AC0002836,A00196,rep_008,Email,2025-11-19
AC0002837,A00182,rep_020,Email,2025-02-07
AC0002838,A00184,rep_002,Email,2025-03-26
AC0002839,A00118,rep_019,Demo,2024-02-08
AC0002840,A00103,rep_014,Meeting,2024-01-27
AC0002841,A00056,rep_019,Call,2025-10-07
AC0002842,A00085,rep_004,Call,2025-02-26
AC0002843,A00008,rep_015,Demo,2024-09-16
AC0002844,A00092,rep_012,Email,2024-09-11
AC0002845,A00071,rep_015,Meeting,2024-11-28
AC0002846,A00118,rep_009,Meeting,2024-06-13
AC0002847,A00054,rep_018,Meeting,2025-07-14
AC0002848,A00166,rep_011,Meeting,2024-12-22
AC0002849,A00200,rep_006,Demo,2024-04-01
AC0002850,A00086,rep_012,Email,2024-08-21
AC0002851,A00082,rep_010,Call,2024-04-02
AC0002852,A00164,rep_013,Email,2025-05-24
AC0002853,A00164,rep_006,Meeting,2024-07-26
AC0002854,A00068,rep_016,Email,2025-03-24
AC0002855,A00093,rep_006,Follow-up,2024-11-26
AC0002856,A00005,rep_004,Call,2024-11-13
AC0002857,A00130,rep_018,Call,2025-07-27
AC0002858,A00138,rep_006,Email,2025-12-13
AC0002859,A00020,rep_007,Call,2025-12-29
AC0002860,A00154,rep_013,Demo,2024-05-29
AC0002861,A00184,rep_011,Email,2025-02-10
AC0002862,A00035,rep_013,Call,2024-10-27
AC0002863,A00158,rep_019,Follow-up,2024-11-27
AC0002864,A00058,rep_015,Demo,2024-09-08
AC0002865,A00141,rep_005,Meeting,2024-10-07
AC0002866,A00007,rep_016,Call,2025-12-12
AC0002867,A00057,rep_008,Demo,2025-03-26
AC0002868,A00166,rep_007,Call,2024-10-30
AC0002869,A00063,rep_001,Demo,2025-05-09
AC0002870,A00113,rep_014,Email,2025-08-04
AC0002871,A00050,rep_014,Call,2025-06-15
AC0002872,A00149,rep_013,Email,2025-01-31
AC0002873,A00192,rep_009,Meeting,2025-01-07
AC0002874,A00068,rep_014,Email,2024-08-28
AC0002875,A00082,rep_018,Email,2025-12-10
AC0002876,A00035,rep_011,Demo,2025-12-20
AC0002877,A00064,rep_018,Email,2024-04-08
AC0002878,A00130,rep_016,Email,2024-04-17
AC0002879,A00155,rep_008,Meeting,2025-12-19
AC0002880,A00166,rep_018,Demo,2024-08-17
AC0002881,A00120,rep_009,Email,2024-02-24
AC0002882,A00118,rep_020,Email,2025-08-28
AC0002883,A00112,rep_003,Follow-up,2024-06-24
AC0002884,A00006,rep_018,Email,2025-10-27
AC0002885,A00015,rep_012,Email,2025-12-24
AC0002886,A00038,rep_003,Meeting,2024-03-07
AC0002887,A00185,rep_009,Email,2024-01-29
AC0002888,A00183,rep_020,Email,2025-12-22
AC0002889,A00196,rep_005,Follow-up,2024-08-08
AC0002890,A00170,rep_015,Email,2025-12-14
AC0002891,A00173,rep_010,Email,2025-08-06
AC0002892,A00131,rep_014,Call,2025-07-06
AC0002893,A00175,rep_019,Email,2024-01-07
AC0002894,A00157,rep_002,Meeting,2025-01-01
AC0002895,A00151,rep_004,Meeting,2024-03-13
AC0002896,A00158,rep_003,Email,2024-06-14
AC0002897,A00188,rep_007,Call,2025-09-07
AC0002898,A00199,rep_006,Demo,2024-01-31
AC0002899,A00167,rep_016,Meeting,2024-12-05
AC0002900,A00023,rep_004,Follow-up,2025-08-10
AC0002901,A00180,rep_013,Demo,2025-01-25
AC0002902,A00179,rep_016,Call,2024-12-17
AC0002903,A00047,rep_004,Email,2024-06-30
AC0002904,A00182,rep_014,Demo,2025-05-26
AC0002905,A00024,rep_006,Call,2024-07-24
AC0002906,A00059,rep_012,Follow-up,2025-10-10
AC0002907,A00021,rep_011,Email,2024-04-06
AC0002908,A00135,rep_009,Call,2025-09-12
AC0002909,A00016,rep_018,Call,2025-01-17
AC0002910,A00025,rep_006,Call,2025-06-25
AC0002911,A00004,rep_001,Email,2024-11-09
AC0002912,A00008,rep_019,Email,2024-03-12
AC0002913,A00045,rep_007,Email,2025-05-25
AC0002914,A00047,rep_018,Call,2024-12-19
AC0002915,A00025,rep_005,Email,2025-08-10
AC0002916,A00046,rep_015,Meeting,2024-06-30
AC0002917,A00130,rep_005,Demo,2025-03-31
AC0002918,A00008,rep_020,Call,2025-07-04
AC0002919,A00031,rep_010,Follow-up,2024-04-20
AC0002920,A00090,rep_006,Email,2024-06-20
AC0002921,A00026,rep_016,Call,2024-06-07
AC0002922,A00157,rep_011,Follow-up,2025-11-05
AC0002923,A00141,rep_013,Meeting,2024-04-29
AC0002924,A00172,rep_018,Call,2024-09-09
AC0002925,A00094,rep_005,Call,2025-05-17
AC0002926,A00049,rep_013,Call,2024-03-01
AC0002927,A00123,rep_019,Call,2025-06-16
AC0002928,A00024,rep_011,Follow-up,2025-07-30
AC0002929,A00148,rep_018,Email,2025-07-13
AC0002930,A00165,rep_007,Call,2024-05-18
AC0002931,A00115,rep_007,Call,2025-10-03
AC0002932,A00110,rep_013,Email,2024-03-25
AC0002933,A00126,rep_001,Email,2024-11-25
AC0002934,A00144,rep_016,Email,2024-11-09
AC0002935,A00128,rep_010,Meeting,2025-12-16
AC0002936,A00015,rep_017,Demo,2024-07-11
AC0002937,A00023,rep_010,Demo,2025-08-07
AC0002938,A00139,rep_006,Email,2024-02-19
AC0002939,A00137,rep_001,Call,2024-11-06
AC0002940,A00099,rep_007,Email,2025-07-04
AC0002941,A00014,rep_014,Meeting,2025-06-20
AC0002942,A00046,rep_017,Email,2025-12-16
AC0002943,A00012,rep_007,Call,2024-07-09
AC0002944,A00057,rep_011,Call,2024-07-27
AC0002945,A00127,rep_007,Email,2025-09-19
AC0002946,A00004,rep_002,Follow-up,2024-07-29
AC0002947,A00177,rep_004,Follow-up,2024-01-05
AC0002948,A00062,rep_011,Follow-up,2025-02-03
AC0002949,A00059,rep_012,Follow-up,2025-02-15
AC0002950,A00012,rep_005,Call,2024-09-09
AC0002951,A00160,rep_009,Demo,2025-03-08
AC0002952,A00175,rep_019,Meeting,2025-10-03
AC0002953,A00080,rep_007,Follow-up,2025-10-31
AC0002954,A00189,rep_009,Email,2024-01-11
AC0002955,A00107,rep_014,Email,2024-07-13
AC0002956,A00200,rep_016,Call,2024-01-11
AC0002957,A00161,rep_013,Call,2025-04-04
AC0002958,A00033,rep_008,Call,2024-04-27
AC0002959,A00030,rep_006,Follow-up,2025-05-15
AC0002960,A00018,rep_006,Email,2024-06-20
AC0002961,A00190,rep_009,Follow-up,2025-12-12
AC0002962,A00102,rep_010,Email,2024-10-18
AC0002963,A00146,rep_009,Call,2024-05-02
AC0002964,A00102,rep_007,Follow-up,2025-07-22
AC0002965,A00128,rep_007,Call,2024-02-06
AC0002966,A00121,rep_016,Call,2024-08-22
AC0002967,A00010,rep_013,Call,2025-12-11
AC0002968,A00018,rep_008,Email,2025-01-14
AC0002969,A00113,rep_005,Email,2024-02-12
AC0002970,A00170,rep_017,Meeting,2024-07-12
AC0002971,A00197,rep_007,Meeting,2024-02-14
AC0002972,A00146,rep_001,Follow-up,2024-12-15
AC0002973,A00065,rep_006,Email,2024-07-24
AC0002974,A00165,rep_002,Email,2024-06-05
AC0002975,A00075,rep_017,Call,2024-07-07
AC0002976,A00161,rep_007,Email,2025-03-25
AC0002977,A00007,rep_015,Call,2024-09-08
AC0002978,A00155,rep_017,Call,2024-06-13
AC0002979,A00037,rep_018,Follow-up,2024-02-28
AC0002980,A00029,rep_003,Email,2025-07-01
AC0002981,A00005,rep_020,Meeting,2024-11-25
AC0002982,A00095,rep_002,Call,2024-04-16
AC0002983,A00176,rep_008,Call,2024-01-04
AC0002984,A00145,rep_002,Demo,2025-08-03
AC0002985,A00031,rep_008,Meeting,2024-02-06
AC0002986,A00145,rep_018,Call,2025-10-26
AC0002987,A00122,rep_019,Email,2024-10-16
AC0002988,A00176,rep_020,Email,2024-08-31
AC0002989,A00175,rep_016,Email,2024-12-19
AC0002990,A00163,rep_015,Email,2024-06-05
AC0002991,A00117,rep_018,Demo,2024-08-17
AC0002992,A00037,rep_010,Email,2024-06-27
AC0002993,A00100,rep_009,Demo,2025-01-11
AC0002994,A00190,rep_001,Email,2024-11-03
AC0002995,A00037,rep_002,Email,2025-12-28
AC0002996,A00139,rep_008,Follow-up,2024-05-08
AC0002997,A00161,rep_012,Call,2025-02-19
AC0002998,A00108,rep_014,Email,2025-04-08
AC0002999,A00114,rep_013,Email,2024-12-11
AC0003000,A00084,rep_013,Call,2025-06-26
